doc_id,dis_id
5764,135
5764,137
5764,138
5764,240
5764,267
5764,364
5764,993
5764,994
5764,995
5764,1004
5764,1010
5764,1018
5764,1019
5764,1021
5765,27
5765,30
5765,31
5765,32
5765,33
5765,239
5765,266
5765,834
5765,837
5765,1120
5767,44
5767,97
5767,98
5767,792
5767,797
5767,798
5767,799
5767,800
5767,801
5767,803
5767,826
5768,11
5768,114
5768,298
5768,977
5768,980
5769,34
5769,39
5769,44
5769,91
5769,115
5769,116
5769,123
5769,236
5769,1124
5770,39
5770,44
5770,91
5770,115
5770,236
5770,374
5770,376
5770,385
5770,1124
5771,15
5771,24
5771,25
5771,135
5771,138
5771,202
5771,204
5771,364
5771,426
5771,977
5771,981
5771,982
5771,983
5771,989
5771,992
5771,994
5771,1004
5771,1010
5771,1018
5771,1019
5771,1021
5773,35
5773,52
5773,97
5773,772
5773,787
5773,799
5774,89
5774,90
5774,92
5774,93
5774,96
5774,708
5774,709
5774,713
5774,714
5774,717
5775,71
5775,72
5775,127
5775,129
5775,878
5775,883
5775,884
5775,885
5775,903
5775,910
5775,911
5775,914
5775,921
5775,1113
5776,84
5776,88
5776,531
5776,534
5776,538
5776,559
5776,1048
5777,14
5777,135
5777,137
5777,138
5777,267
5777,364
5777,1010
5777,1012
5778,164
5778,165
5778,405
5778,406
5778,949
5779,21
5779,24
5779,135
5779,137
5779,138
5779,240
5779,267
5779,364
5779,993
5779,994
5779,995
5779,1004
5781,5
5781,71
5781,84
5781,115
5781,710
5781,1076
5781,1077
5781,1079
5782,91
5782,115
5782,236
5782,1124
5784,15
5784,34
5784,52
5784,83
5784,84
5784,155
5784,156
5784,774
5784,1111
5786,42
5786,52
5786,98
5786,699
5786,780
5786,781
5786,783
5786,784
5786,803
5787,34
5787,35
5787,45
5787,47
5787,52
5787,227
5787,228
5787,230
5787,793
5788,39
5788,91
5788,115
5788,139
5788,170
5788,236
5788,1124
5788,1128
5790,65
5790,72
5790,73
5790,446
5790,493
5790,535
5790,904
5796,71
5796,73
5796,912
5796,1078
5797,71
5799,88
5799,531
5799,574
5799,577
5799,1048
5799,1111
5800,5
5800,34
5800,44
5800,115
5800,116
5800,139
5800,140
5800,141
5800,143
5800,722
5800,787
5800,834
5800,1124
5800,1128
5802,34
5802,39
5802,43
5802,44
5802,52
5802,115
5802,116
5802,122
5802,123
5802,139
5802,140
5802,141
5802,143
5802,715
5802,837
5802,1100
5802,1115
5802,1128
5802,1140
5803,5
5803,34
5803,35
5803,39
5803,43
5803,44
5803,45
5803,47
5803,50
5803,52
5803,115
5803,116
5803,122
5803,123
5803,159
5803,160
5803,715
5803,722
5803,768
5803,774
5803,775
5803,786
5803,787
5803,1100
5803,1140
5804,34
5804,115
5804,116
5804,139
5804,140
5804,141
5804,143
5804,189
5804,234
5804,258
5804,261
5804,263
5804,471
5804,715
5804,722
5804,793
5804,1128
5805,135
5805,137
5805,138
5805,204
5805,240
5805,267
5805,981
5805,982
5805,983
5805,994
5805,995
5805,1004
5809,6
5809,75
5809,106
5809,113
5809,132
5809,133
5809,155
5809,223
5809,397
5809,823
5809,893
5809,917
5809,1115
5809,1120
5810,24
5810,25
5810,135
5810,137
5810,138
5810,240
5810,267
5810,364
5810,981
5810,982
5810,983
5810,1004
5811,90
5811,92
5811,96
5811,634
5811,644
5811,708
5811,709
5811,710
5811,713
5811,718
5811,823
5811,1138
5815,13
5815,14
5815,21
5815,24
5815,25
5815,135
5815,137
5815,138
5815,240
5815,267
5815,981
5815,982
5815,983
5815,993
5815,994
5815,995
5815,1003
5815,1004
5815,1010
5816,822
5816,823
5816,824
5816,825
5816,848
5816,853
5816,863
5816,872
5816,1107
5818,162
5818,163
5818,164
5818,165
5818,402
5818,404
5818,405
5818,406
5818,410
5818,411
5818,412
5818,413
5818,415
5818,417
5818,422
5818,1100
5819,72
5819,127
5819,851
5819,852
5819,853
5819,1107
5819,1108
5819,1109
5822,100
5822,102
5822,104
5822,105
5822,106
5822,583
5822,584
5822,604
5822,606
5822,610
5822,614
5822,616
5822,624
5822,625
5822,627
5823,68
5823,69
5823,71
5823,72
5823,73
5823,129
5823,574
5823,878
5823,905
5823,910
5823,1113
5824,30
5824,61
5824,96
5824,115
5824,133
5824,135
5824,138
5824,159
5824,708
5824,709
5824,710
5824,823
5824,827
5824,907
5824,1142
5829,910
5829,911
5829,912
5829,913
5829,914
5831,34
5831,35
5831,39
5831,43
5831,44
5831,46
5831,47
5831,52
5831,768
5831,774
5831,775
5831,786
5831,787
5831,1140
5833,68
5833,71
5833,73
5833,910
5833,911
5833,912
5833,914
5834,71
5834,78
5834,84
5834,494
5834,566
5834,571
5834,661
5834,912
5834,916
5834,1098
5834,1113
5834,1116
5835,27
5835,31
5835,32
5835,33
5835,239
5835,342
5835,834
5835,835
5835,842
5835,843
5835,849
5835,861
5835,870
5836,156
5836,492
5836,493
5837,204
5837,361
5837,363
5837,822
5837,823
5837,824
5837,853
5837,926
5837,1107
5838,32
5838,33
5838,99
5838,835
5838,861
5839,27
5839,31
5839,32
5839,99
5839,133
5839,135
5839,137
5839,138
5839,198
5839,202
5839,204
5839,222
5839,224
5839,267
5839,342
5839,363
5839,833
5839,834
5839,835
5839,842
5839,849
5839,861
5840,363
5840,834
5840,842
5840,861
5841,33
5841,861
5841,869
5842,32
5842,33
5842,363
5842,835
5842,861
5843,204
5843,224
5843,361
5843,363
5843,830
5843,872
5844,33
5844,859
5846,110
5846,747
5846,748
5847,110
5847,747
5847,748
5849,110
5849,747
5849,748
5850,110
5850,747
5850,748
5851,65
5851,68
5851,72
5851,924
5851,941
5851,1078
5851,1079
5851,1080
5851,1081
5851,1082
5851,1083
5851,1084
5853,110
5853,747
5853,748
5854,110
5854,747
5854,748
5855,110
5855,747
5855,748
5857,45
5857,91
5857,115
5857,116
5857,139
5857,140
5857,141
5857,236
5857,1138
5858,110
5858,747
5858,748
5860,5
5860,34
5860,44
5860,45
5860,52
5860,71
5860,73
5860,91
5860,115
5860,116
5860,118
5860,122
5860,123
5860,126
5860,127
5860,131
5860,158
5860,159
5860,236
5860,677
5860,878
5860,952
5861,119
5861,124
5861,125
5861,694
5861,697
5861,699
5861,700
5864,65
5864,68
5864,72
5864,924
5864,941
5864,1078
5864,1079
5864,1080
5864,1081
5864,1082
5864,1083
5864,1084
5865,90
5865,748
5865,761
5865,822
5865,825
5865,907
5865,939
5867,108
5867,110
5867,112
5867,113
5867,738
5867,739
5867,742
5867,745
5867,746
5867,747
5867,748
5867,767
5868,71
5868,78
5868,83
5868,88
5868,531
5868,566
5868,648
5868,1048
5868,1111
5870,71
5870,73
5870,908
5870,910
5870,1075
5870,1113
5871,110
5871,747
5871,748
5872,71
5872,78
5872,83
5872,84
5872,88
5872,531
5872,532
5872,648
5872,1048
5872,1075
5872,1111
5873,129
5873,162
5873,164
5873,165
5873,330
5873,402
5873,406
5873,411
5873,412
5873,414
5873,415
5873,417
5873,422
5873,425
5873,426
5873,427
5873,433
5873,446
5873,809
5873,1019
5873,1021
5873,1141
5873,1142
5873,1164
5875,56
5875,59
5875,61
5875,62
5875,135
5875,137
5875,138
5875,159
5875,160
5875,240
5875,267
5875,532
5875,956
5875,961
5875,970
5875,972
5875,973
5876,59
5876,60
5876,62
5876,63
5876,135
5876,137
5876,138
5876,240
5876,267
5876,963
5876,964
5876,966
5876,967
5876,970
5876,973
5877,110
5877,745
5877,747
5877,748
5878,34
5878,39
5878,44
5878,91
5878,115
5878,116
5878,123
5878,236
5878,1100
5878,1124
5879,56
5879,61
5879,158
5879,160
5879,956
5879,962
5880,164
5880,165
5880,405
5880,406
5880,949
5882,119
5882,124
5882,125
5882,694
5882,697
5882,699
5882,700
5883,62
5883,98
5883,533
5883,702
5883,780
5883,783
5883,798
5883,799
5883,853
5883,966
5883,1112
5883,1113
5884,91
5884,115
5884,1091
5884,1139
5885,11
5885,13
5885,15
5885,21
5885,24
5885,135
5885,137
5885,138
5885,240
5885,267
5885,425
5885,426
5885,532
5885,977
5885,979
5885,980
5885,993
5885,994
5885,995
5885,1004
5885,1009
5885,1010
5885,1011
5885,1012
5885,1013
5885,1016
5885,1017
5885,1018
5885,1019
5885,1021
5885,1033
5885,1034
5886,90
5886,92
5886,93
5886,96
5886,708
5886,709
5889,5
5889,34
5889,93
5889,115
5889,116
5889,159
5889,160
5889,164
5889,165
5889,236
5889,493
5889,684
5889,768
5889,809
5889,1100
5889,1124
5890,118
5890,121
5890,123
5890,684
5891,13
5891,21
5891,24
5891,135
5891,137
5891,138
5891,240
5891,267
5891,1010
5891,1018
5891,1019
5891,1021
5894,124
5894,125
5894,126
5894,127
5894,362
5894,699
5894,702
5897,155
5897,156
5897,493
5897,494
5897,496
5897,498
5898,110
5898,747
5898,748
5905,71
5905,533
5905,536
5905,573
5905,689
5905,910
5905,1075
5907,272
5907,273
5907,277
5907,281
5907,282
5907,283
5907,290
5908,31
5908,33
5908,834
5908,861
5908,1120
5909,33
5909,99
5909,861
5910,33
5910,99
5910,861
5913,33
5913,861
5913,868
5915,21
5915,135
5915,137
5915,138
5915,204
5915,267
5915,993
5915,1010
5916,34
5916,45
5916,52
5916,71
5916,126
5916,127
5916,130
5916,131
5916,878
5916,879
5916,926
5916,1115
5917,173
5917,227
5917,228
5917,230
5918,110
5918,745
5918,747
5919,71
5919,78
5919,84
5919,88
5919,223
5919,573
5919,689
5919,911
5919,912
5919,913
5919,914
5919,1113
5919,1116
5920,71
5920,73
5920,910
5920,911
5920,914
5920,1076
5920,1078
5920,1079
5921,59
5921,138
5921,158
5921,160
5921,202
5921,267
5921,956
5921,962
5921,966
5922,100
5922,106
5922,585
5922,606
5922,614
5922,624
5922,625
5922,627
5923,71
5923,126
5923,127
5923,129
5923,130
5923,874
5923,875
5923,878
5923,884
5923,885
5923,896
5923,905
5923,1126
5923,1144
5924,100
5924,102
5924,105
5924,621
5924,624
5924,625
5924,630
5924,633
5926,164
5926,988
5927,71
5927,126
5927,131
5927,878
5927,910
5929,110
5929,112
5929,737
5929,745
5929,747
5929,748
5931,71
5931,88
5931,524
5931,529
5931,531
5931,532
5931,534
5931,574
5931,577
5931,1048
5931,1111
5932,11
5932,204
5932,298
5932,702
5932,977
5932,980
5933,15
5933,21
5933,24
5933,25
5933,240
5933,364
5933,981
5933,993
5933,995
5933,1010
5934,71
5934,78
5934,83
5934,84
5934,560
5934,648
5934,689
5934,690
5934,910
5934,911
5934,912
5934,913
5934,914
5934,1075
5935,89
5935,90
5935,92
5935,93
5935,96
5935,708
5935,709
5935,717
5935,1138
5936,224
5936,851
5936,852
5936,853
5936,856
5936,1107
5936,1108
5936,1109
5937,162
5937,164
5937,165
5937,402
5937,404
5937,405
5937,406
5937,415
5938,888
5938,889
5938,1077
5938,1078
5938,1079
5938,1080
5938,1081
5938,1082
5938,1083
5938,1084
5939,33
5939,164
5939,872
5939,988
5939,1119
5940,71
5940,76
5940,77
5940,83
5940,87
5940,88
5940,538
5940,569
5940,571
5940,910
5940,1078
5940,1116
5941,155
5941,156
5941,493
5942,135
5942,137
5942,138
5942,240
5942,267
5942,981
5942,982
5942,983
5942,994
5942,995
5942,1018
5942,1019
5942,1021
5943,32
5943,99
5943,835
5944,13
5944,15
5944,129
5944,162
5944,163
5944,164
5944,165
5944,402
5944,404
5944,405
5944,406
5944,1018
5945,31
5945,32
5945,135
5945,137
5945,138
5945,204
5945,267
5945,834
5945,835
5945,837
5945,842
5945,861
5945,1120
5946,71
5946,76
5946,77
5946,78
5946,84
5946,88
5946,542
5946,560
5946,566
5946,577
5946,689
5946,1075
5946,1111
5948,110
5948,747
5949,68
5949,69
5949,72
5949,73
5949,904
5950,65
5950,68
5950,72
5950,924
5950,941
5950,1078
5950,1079
5950,1080
5950,1081
5950,1082
5950,1083
5950,1084
5951,45
5951,91
5951,115
5951,116
5951,139
5951,140
5951,141
5951,236
5951,1138
5955,68
5955,69
5955,71
5955,72
5955,73
5955,164
5955,560
5955,1113
5957,68
5957,71
5957,73
5957,127
5957,164
5957,878
5957,988
5958,68
5958,71
5958,73
5958,911
5958,914
5958,980
5959,75
5959,155
5959,156
5959,488
5959,489
5959,1094
5959,1096
5959,1111
5959,1160
5960,56
5960,59
5960,61
5960,135
5960,137
5960,138
5960,267
5960,958
5960,963
5960,966
5960,971
5960,972
5960,1055
5960,1110
5962,100
5962,102
5962,105
5962,106
5962,585
5962,613
5962,615
5962,616
5962,624
5962,625
5963,102
5963,105
5963,596
5963,600
5963,615
5963,616
5963,619
5965,102
5965,106
5965,605
5965,609
5965,613
5965,624
5965,625
5966,102
5966,104
5966,105
5966,615
5966,616
5966,621
5966,625
5967,104
5967,105
5967,615
5967,616
5968,102
5968,104
5968,105
5968,615
5968,616
5968,621
5968,624
5968,625
5970,56
5970,57
5970,59
5970,61
5970,135
5970,137
5970,138
5970,158
5970,160
5970,240
5970,267
5970,305
5970,306
5970,309
5970,952
5970,956
5970,967
5970,972
5973,34
5973,163
5973,164
5973,165
5973,414
5973,1142
5974,5
5974,34
5974,35
5974,44
5974,45
5974,47
5974,52
5974,91
5974,93
5974,96
5974,115
5974,165
5974,684
5974,711
5974,1138
5975,14
5975,17
5975,21
5975,135
5975,137
5975,138
5975,232
5975,364
5976,5
5976,91
5976,115
5976,116
5976,1091
5976,1138
5978,32
5978,33
5978,164
5978,861
5978,869
5978,1119
5979,851
5979,852
5979,853
5979,854
5979,856
5979,1107
5979,1109
5981,110
5981,745
5981,747
5981,748
5982,72
5982,127
5982,851
5982,852
5982,853
5982,1107
5982,1109
5983,33
5983,224
5983,363
5983,861
5983,868
5983,988
5984,110
5984,737
5984,739
5984,741
5984,742
5984,747
5984,748
5985,745
5985,747
5985,748
5985,1130
5986,112
5986,1130
5987,756
5988,737
5988,757
5988,1117
5988,1118
5989,110
5989,745
5989,747
5989,748
5990,102
5990,106
5990,583
5990,584
5990,585
5990,610
5990,614
5990,616
5990,1119
5992,164
5992,165
5992,405
5992,406
5995,108
5995,110
5995,112
5995,747
5995,1130
5996,108
5996,110
5996,112
5996,747
5996,1130
5997,5
5997,34
5997,44
5997,45
5997,52
5997,68
5997,71
5997,91
5997,115
5997,116
5997,123
5997,126
5997,131
5997,159
5997,236
5997,677
5997,684
5997,1124
5998,108
5998,110
5998,112
5998,747
5998,1130
5999,13
5999,15
5999,24
5999,25
5999,135
5999,137
5999,138
5999,202
5999,204
5999,240
5999,267
5999,364
5999,426
5999,993
5999,994
5999,1021
6000,157
6000,159
6000,160
6000,944
6000,949
6000,956
6000,1059
6004,110
6004,112
6004,747
6004,748
6004,1130
6005,71
6005,73
6005,84
6005,910
6005,912
6006,27
6006,30
6006,31
6006,32
6006,33
6006,99
6006,203
6006,204
6006,223
6006,239
6006,265
6006,361
6006,363
6006,821
6006,823
6006,824
6006,827
6006,830
6006,834
6006,843
6006,847
6006,849
6006,859
6006,870
6006,873
6006,875
6006,988
6006,1109
6006,1119
6006,1120
6007,124
6007,125
6007,616
6007,699
6007,701
6007,702
6007,703
6008,75
6008,155
6008,156
6008,492
6008,495
6008,496
6008,1160
6011,155
6011,156
6011,496
6011,530
6012,13
6012,21
6012,990
6012,991
6012,992
6012,994
6012,995
6012,1010
6012,1012
6013,56
6013,59
6013,61
6013,62
6013,135
6013,138
6013,159
6013,160
6013,267
6013,956
6014,114
6014,164
6014,872
6014,1085
6015,54
6015,56
6015,59
6015,60
6015,61
6015,62
6015,63
6015,135
6015,138
6015,158
6015,159
6015,160
6015,164
6015,267
6015,956
6015,966
6015,970
6015,972
6015,973
6015,1110
6016,71
6016,127
6016,878
6016,884
6016,885
6016,888
6016,889
6016,890
6016,907
6016,1079
6016,1080
6016,1081
6016,1082
6016,1083
6016,1084
6017,68
6017,69
6017,71
6017,72
6017,73
6017,126
6017,127
6017,129
6017,939
6017,941
6018,71
6018,127
6018,910
6018,911
6018,913
6018,914
6018,929
6019,68
6019,71
6019,73
6019,1077
6019,1078
6019,1079
6019,1080
6019,1081
6019,1082
6019,1083
6019,1084
6020,98
6020,797
6020,798
6020,799
6020,800
6027,71
6027,577
6027,686
6027,689
6027,1075
6027,1076
6027,1113
6029,5
6029,71
6029,73
6029,78
6029,127
6029,164
6029,910
6029,1111
6030,5
6030,6
6030,8
6030,709
6030,834
6030,837
6030,1115
6032,34
6032,35
6032,39
6032,43
6032,45
6032,46
6032,47
6032,52
6032,768
6032,775
6032,787
6032,793
6032,1091
6032,1140
6033,34
6033,52
6033,83
6033,115
6033,116
6033,118
6033,123
6033,722
6033,725
6033,1132
6035,13
6035,15
6035,21
6035,24
6035,364
6035,413
6035,426
6035,977
6035,993
6035,1003
6035,1009
6035,1010
6037,699
6037,700
6038,68
6038,71
6038,73
6038,75
6038,77
6038,78
6038,83
6038,88
6038,542
6038,547
6038,566
6038,648
6038,911
6038,912
6038,913
6038,914
6038,1075
6038,1113
6039,78
6039,84
6039,127
6039,905
6039,908
6039,910
6039,1121
6043,5
6043,115
6043,116
6043,662
6043,722
6043,725
6044,126
6044,131
6044,656
6044,873
6044,875
6044,878
6044,879
6044,901
6046,110
6046,737
6046,741
6046,742
6046,756
6047,110
6047,742
6047,745
6048,56
6048,61
6048,158
6048,160
6048,956
6048,962
6049,110
6049,112
6049,737
6049,739
6049,1130
6050,110
6050,747
6050,748
6051,32
6051,33
6051,835
6051,861
6051,1119
6053,108
6053,110
6053,113
6053,737
6053,739
6053,747
6053,748
6053,1130
6054,911
6054,914
6055,100
6055,105
6055,106
6055,585
6055,606
6055,609
6055,610
6056,102
6056,106
6056,583
6056,584
6056,585
6056,596
6056,1119
6059,34
6059,35
6059,39
6059,46
6059,47
6059,52
6059,768
6059,775
6059,787
6059,1140
6060,13
6060,14
6060,21
6060,24
6060,137
6060,138
6060,204
6060,240
6060,977
6060,1012
6060,1013
6060,1027
6064,27
6064,30
6064,31
6064,194
6064,239
6064,830
6064,834
6064,837
6064,842
6064,843
6064,869
6064,1108
6064,1120
6065,90
6065,92
6065,93
6065,96
6065,634
6065,708
6065,709
6065,710
6065,713
6065,718
6065,1138
6066,108
6066,110
6066,738
6066,739
6066,741
6066,742
6066,756
6068,577
6068,1113
6070,78
6070,656
6070,667
6070,676
6070,677
6070,1045
6070,1100
6071,5
6071,89
6071,93
6071,115
6071,116
6071,158
6071,160
6071,709
6071,956
6071,1051
6071,1115
6071,1128
6071,1138
6072,65
6072,68
6072,73
6072,904
6073,89
6073,90
6073,92
6073,93
6073,96
6073,708
6073,709
6073,717
6073,1138
6077,155
6077,156
6077,492
6077,493
6077,498
6077,1111
6080,65
6082,5
6082,34
6082,35
6082,44
6082,45
6082,52
6082,91
6082,115
6082,116
6082,158
6082,160
6082,715
6082,956
6088,737
6091,110
6091,745
6092,737
6093,108
6093,110
6093,747
6093,748
6094,112
6094,745
6094,1130
6096,110
6096,745
6096,747
6097,108
6097,110
6097,747
6097,748
6098,737
6098,1130
6099,124
6099,165
6099,692
6099,699
6099,701
6099,1159
6101,108
6101,110
6101,747
6101,748
6102,110
6102,745
6102,747
6102,748
6103,108
6103,110
6103,112
6103,1130
6104,108
6104,110
6104,112
6104,747
6104,748
6104,1130
6105,110
6105,112
6105,747
6105,748
6105,1130
6106,156
6106,492
6106,498
6108,164
6108,872
6108,988
6108,1085
6109,155
6109,156
6109,492
6109,496
6111,108
6111,110
6111,113
6111,738
6111,739
6111,745
6111,747
6111,748
6116,11
6116,47
6116,49
6116,781
6116,782
6116,783
6116,784
6116,785
6116,798
6116,799
6116,800
6116,977
6116,978
6116,1078
6116,1086
6116,1113
6118,31
6118,99
6118,265
6118,823
6118,835
6119,84
6119,88
6119,531
6119,534
6119,538
6119,559
6119,1048
6125,98
6125,798
6125,799
6125,800
6125,803
6127,47
6127,781
6127,782
6127,783
6127,784
6127,790
6127,1077
6128,90
6128,702
6128,742
6128,822
6128,823
6128,824
6131,33
6131,1109
6134,56
6134,61
6134,71
6134,84
6134,87
6134,126
6134,127
6134,130
6134,560
6134,566
6134,689
6134,878
6134,879
6134,910
6134,911
6134,912
6134,913
6134,914
6134,1018
6134,1113
6134,1114
6135,737
6135,1130
6137,72
6137,127
6137,884
6137,885
6137,888
6137,925
6137,940
6137,1079
6137,1083
6137,1084
6138,68
6138,71
6138,72
6138,127
6138,884
6138,885
6138,890
6138,920
6138,921
6138,1084
6138,1113
6139,1079
6139,1080
6139,1081
6139,1082
6139,1083
6139,1084
6140,164
6140,165
6140,330
6140,415
6140,1142
6141,164
6141,165
6141,404
6141,406
6141,415
6141,1142
6143,110
6143,739
6143,745
6143,747
6143,748
6143,756
6143,1130
6144,78
6144,83
6144,84
6144,88
6144,531
6144,648
6144,910
6144,911
6144,912
6144,913
6144,914
6144,1075
6145,78
6145,83
6145,84
6145,88
6145,531
6145,648
6145,910
6145,911
6145,912
6145,913
6145,914
6145,1075
6146,90
6146,92
6146,96
6146,636
6146,646
6146,647
6146,648
6146,649
6146,650
6146,651
6146,708
6146,709
6146,710
6146,713
6146,714
6146,718
6146,1138
6147,13
6147,14
6147,15
6147,21
6147,24
6147,25
6147,364
6147,425
6147,426
6147,977
6147,981
6147,982
6147,983
6147,993
6147,994
6147,995
6147,1002
6147,1004
6147,1010
6147,1012
6147,1013
6147,1017
6147,1018
6147,1019
6147,1021
6147,1025
6149,127
6149,878
6149,888
6149,889
6149,920
6149,921
6149,924
6149,926
6149,927
6149,1079
6149,1080
6149,1081
6149,1082
6149,1083
6149,1084
6149,1113
6149,1162
6150,42
6150,45
6150,46
6150,47
6150,49
6150,808
6150,809
6150,812
6150,816
6150,818
6152,155
6152,492
6152,496
6152,498
6156,14
6156,21
6156,24
6156,364
6156,426
6156,998
6156,1004
6156,1010
6156,1012
6156,1156
6157,39
6157,42
6157,44
6157,45
6157,46
6157,47
6157,49
6157,52
6157,97
6157,173
6157,768
6157,773
6157,792
6157,793
6157,809
6157,818
6157,1112
6158,72
6158,126
6158,127
6158,878
6158,879
6158,883
6158,884
6158,885
6158,890
6158,1079
6158,1080
6158,1081
6158,1082
6158,1083
6158,1084
6159,119
6159,124
6159,125
6159,694
6159,697
6159,699
6159,700
6160,75
6160,78
6160,83
6160,84
6160,119
6160,165
6160,499
6160,560
6160,566
6160,620
6160,648
6160,689
6160,910
6160,1075
6160,1116
6161,78
6161,118
6161,122
6161,123
6161,665
6161,666
6161,677
6161,681
6161,685
6162,118
6162,121
6162,122
6162,123
6162,165
6162,659
6162,681
6162,684
6162,685
6162,1100
6163,34
6163,45
6163,52
6163,91
6163,115
6163,116
6163,118
6163,123
6163,165
6163,236
6163,1100
6165,14
6165,21
6165,152
6165,299
6165,300
6165,302
6165,364
6165,1009
6165,1010
6165,1011
6165,1012
6165,1016
6165,1017
6169,106
6169,204
6169,363
6169,584
6169,586
6169,590
6169,621
6169,624
6169,625
6170,5
6170,34
6170,52
6170,91
6170,115
6170,118
6170,122
6170,123
6170,159
6170,236
6170,715
6170,1100
6170,1124
6172,100
6172,624
6172,625
6175,6
6175,30
6175,31
6175,32
6175,33
6175,99
6175,133
6175,223
6175,224
6175,239
6175,342
6175,821
6175,827
6175,834
6175,835
6175,837
6175,842
6175,843
6175,847
6175,869
6175,870
6175,1109
6175,1119
6175,1120
6177,24
6177,162
6177,163
6177,164
6177,165
6177,364
6177,402
6177,404
6177,405
6177,406
6177,417
6177,422
6177,423
6178,71
6178,78
6178,84
6178,566
6178,910
6178,911
6178,914
6181,68
6181,69
6181,71
6181,73
6181,75
6181,83
6181,126
6181,127
6181,571
6181,648
6181,878
6181,886
6181,910
6181,911
6181,914
6181,1036
6181,1041
6181,1060
6182,851
6182,853
6182,1107
6182,1108
6182,1109
6185,738
6185,739
6185,741
6185,742
6185,756
6186,737
6186,747
6186,748
6186,757
6188,738
6188,739
6188,741
6188,742
6188,756
6189,110
6189,738
6189,739
6189,747
6189,748
6189,756
6192,13
6192,14
6192,21
6192,24
6192,25
6192,135
6192,137
6192,138
6192,240
6192,267
6192,364
6192,981
6192,982
6192,983
6192,993
6192,994
6192,995
6192,1004
6192,1010
6194,21
6194,24
6194,25
6194,135
6194,137
6194,138
6194,267
6194,981
6194,982
6194,983
6194,993
6194,994
6194,995
6194,1004
6194,1010
6195,54
6195,59
6195,60
6195,63
6195,135
6195,137
6195,138
6195,267
6195,964
6195,966
6195,967
6195,970
6195,972
6195,973
6197,110
6197,745
6197,747
6197,748
6197,1130
6198,34
6198,47
6198,52
6198,115
6198,116
6198,118
6198,119
6198,123
6198,660
6198,1100
6199,11
6199,977
6199,980
6200,100
6200,105
6200,584
6200,585
6200,606
6200,624
6200,625
6201,102
6201,104
6201,105
6201,621
6201,624
6201,625
6202,102
6202,105
6202,616
6202,624
6202,625
6203,621
6203,624
6203,625
6206,59
6206,157
6206,158
6206,159
6206,160
6206,944
6206,956
6206,958
6208,115
6208,160
6208,164
6208,709
6208,1091
6212,110
6212,747
6212,748
6212,939
6212,1130
6214,737
6214,739
6215,110
6215,112
6215,745
6215,747
6215,748
6215,1130
6216,110
6216,113
6216,745
6216,747
6216,748
6217,110
6217,747
6217,748
6218,110
6218,747
6218,748
6218,939
6219,737
6219,751
6219,1130
6220,90
6220,748
6220,750
6220,751
6220,1130
6221,90
6221,737
6221,741
6221,748
6221,750
6221,760
6222,110
6222,745
6222,747
6222,748
6222,1130
6223,100
6223,106
6223,583
6223,584
6223,585
6223,604
6223,605
6223,606
6223,610
6223,614
6223,616
6223,620
6223,624
6223,625
6223,630
6224,747
6224,748
6227,14
6227,21
6227,24
6227,364
6227,426
6227,998
6227,1003
6227,1004
6228,739
6228,756
6229,110
6229,745
6229,747
6229,748
6230,110
6230,745
6230,747
6230,748
6230,1130
6231,108
6231,110
6231,112
6231,113
6231,745
6231,747
6231,748
6231,1130
6232,90
6232,753
6232,754
6232,757
6232,1117
6232,1118
6233,32
6233,33
6233,835
6233,861
6235,32
6235,33
6235,835
6235,861
6235,1119
6236,34
6236,39
6236,42
6236,44
6236,45
6236,47
6236,49
6236,52
6236,164
6236,228
6236,230
6236,768
6236,775
6236,1112
6236,1140
6237,32
6237,33
6237,834
6237,835
6237,861
6237,869
6237,1119
6238,71
6238,73
6238,566
6238,910
6238,911
6238,912
6238,913
6238,914
6240,163
6240,164
6240,165
6240,402
6240,405
6240,406
6240,415
6240,417
6240,426
6240,1018
6240,1021
6241,156
6241,1094
6241,1096
6241,1101
6241,1111
6242,1087
6242,1089
6242,1094
6242,1096
6243,91
6243,139
6243,140
6243,141
6243,170
6243,173
6243,236
6243,261
6243,1128
6244,156
6244,1094
6244,1096
6244,1101
6244,1111
6245,156
6245,1094
6245,1096
6245,1101
6245,1111
6246,110
6246,737
6246,745
6246,747
6246,748
6246,757
6246,939
6247,65
6247,72
6247,904
6247,1060
6248,30
6248,32
6248,33
6248,834
6248,835
6248,837
6248,842
6248,861
6249,90
6249,126
6249,648
6249,878
6249,1115
6250,155
6250,156
6250,496
6250,1101
6251,534
6254,21
6254,204
6254,240
6254,1010
6255,21
6255,204
6255,240
6255,1010
6256,155
6256,156
6256,492
6256,496
6257,108
6257,110
6257,747
6257,748
6257,939
6257,1130
6258,32
6258,33
6258,834
6258,835
6258,861
6258,1119
6259,108
6259,110
6259,745
6259,747
6259,748
6260,738
6260,739
6260,741
6260,742
6260,756
6261,108
6261,110
6261,112
6261,745
6261,747
6262,110
6262,747
6262,748
6263,5
6263,115
6263,118
6263,122
6263,123
6263,126
6263,131
6263,1100
6264,110
6264,745
6264,747
6264,748
6265,110
6265,747
6265,748
6266,110
6266,738
6266,739
6266,747
6266,748
6266,756
6268,910
6268,911
6268,912
6268,913
6268,914
6269,204
6269,224
6269,363
6269,825
6269,853
6270,78
6270,156
6270,496
6270,1111
6270,1160
6276,15
6276,21
6276,24
6276,25
6276,135
6276,137
6276,138
6276,240
6276,267
6276,981
6276,982
